Transaction_ID,Product_ID,Customer_ID,Purchase_Date,Quantity,Total_Price
2973.0,1573.0,,2023-08-31,3.0,389.36
2974.0,1527.0,,2023-12-23,4.0,173.48
2975.0,1077.0,1988.0,2024-06-06,2.0,35.62
2976.0,1995.0,2048.0,2024-10-04,4.0,
2977.0,1608.0,2385.0,2024-06-11,2.0,104.73
2978.0,1879.0,1647.0,2024-11-29,4.0,
2979.0,1793.0,2035.0,2024-07-11,,232.81
2980.0,1555.0,263.0,2024-07-21,,357.32
2981.0,1642.0,1751.0,2024-03-28,1.0,32.34
2982.0,1448.0,1615.0,2024-07-12,1.0,73.11
2983.0,1267.0,320.0,2024-02-13,2.0,131.84
2984.0,1101.0,2483.0,2024-10-31,3.0,53.83
2985.0,1772.0,729.0,,3.0,248.63
2986.0,1109.0,1426.0,2024-12-22,5.0,24.34
2987.0,1894.0,2703.0,2024-08-05,5.0,321.45
2988.0,1951.0,155.0,2023-09-12,1.0,57.57
2989.0,1887.0,983.0,2023-08-22,1.0,77.81
2990.0,1861.0,1489.0,2025-01-20,1.0,355.42
2991.0,1378.0,2716.0,2023-06-21,2.0,131.44
2992.0,1811.0,547.0,2023-09-21,3.0,475.55
2993.0,1866.0,704.0,2024-02-08,3.0,466.48
2994.0,1946.0,534.0,2023-09-03,5.0,367.96
2995.0,1133.0,2706.0,2024-11-23,1.0,339.24
2996.0,1255.0,2865.0,2024-05-20,3.0,
,1753.0,1411.0,2024-03-01,3.0,298.23
2998.0,1263.0,1459.0,2023-03-31,2.0,237.45
2999.0,1514.0,1536.0,2023-06-15,3.0,350.17
3000.0,1981.0,100.0,2023-09-24,3.0,88.74
1080.0,1855.0,1791.0,2023-11-07,5.0,222.42
217.0,1706.0,2337.0,2023-07-23,4.0,60.81
2840.0,,1900.0,2023-05-26,,118.96
,1984.0,763.0,2023-07-01,5.0,340.72
1734.0,1072.0,49.0,2024-04-28,3.0,115.68
942.0,1192.0,2940.0,2023-03-05,5.0,234.99
168.0,1606.0,1753.0,2023-08-23,1.0,154.65
910.0,1933.0,2770.0,2024-02-17,3.0,195.61
1816.0,1786.0,2373.0,2024-11-19,1.0,202.31
762.0,1656.0,1053.0,2024-05-04,5.0,182.85
635.0,1705.0,1237.0,2024-06-16,2.0,49.78
381.0,,2785.0,2024-06-09,3.0,242.92
755.0,1282.0,,2025-01-27,3.0,301.16
1670.0,1389.0,624.0,2023-08-29,3.0,420.44
347.0,1193.0,579.0,2023-05-27,4.0,376.0
,1943.0,2088.0,2024-04-07,3.0,446.8
2722.0,1005.0,326.0,2024-11-05,2.0,347.03
366.0,1817.0,337.0,2023-09-21,5.0,379.64
2588.0,1415.0,561.0,2024-11-26,2.0,420.94
999.0,1655.0,414.0,,2.0,317.04
695.0,1204.0,1797.0,2024-01-07,4.0,97.72
40.0,1513.0,1166.0,2024-03-13,,423.33
655.0,1185.0,2377.0,2023-05-24,4.0,
733.0,1974.0,49.0,2023-04-06,1.0,169.65
1063.0,1692.0,63.0,2023-12-07,1.0,472.01
1945.0,1770.0,1649.0,2024-07-14,3.0,204.69
1107.0,1224.0,978.0,2024-11-05,4.0,227.02
1951.0,1292.0,2443.0,2023-12-02,3.0,68.3
777.0,1997.0,2726.0,2023-11-13,5.0,177.76
1738.0,1615.0,2569.0,2023-09-20,2.0,114.46
,1296.0,562.0,2024-12-26,1.0,375.9
710.0,1808.0,1071.0,2024-04-27,2.0,345.63
1167.0,1907.0,2592.0,2024-09-13,3.0,460.71
531.0,1187.0,613.0,2023-06-12,3.0,49.08
1630.0,1270.0,,2023-10-13,3.0,148.96
1642.0,1124.0,929.0,2025-02-19,3.0,145.08
419.0,1224.0,196.0,,3.0,478.59
,1535.0,2416.0,2024-09-04,2.0,
2641.0,1392.0,407.0,2023-04-25,5.0,254.99
812.0,1407.0,2940.0,2023-05-08,,261.26
404.0,1822.0,22.0,2025-02-05,1.0,390.05
1781.0,,1875.0,2024-10-26,3.0,214.14
2123.0,,1.0,2024-04-26,4.0,236.79
2963.0,1305.0,1153.0,2023-08-26,3.0,20.17
1340.0,1666.0,890.0,2023-06-13,5.0,340.55
1451.0,1236.0,2101.0,2024-10-26,1.0,439.19
2852.0,1914.0,2569.0,2023-11-03,2.0,87.03
988.0,1268.0,49.0,2023-03-07,2.0,135.91
1655.0,1267.0,2971.0,2024-05-14,3.0,399.67
1782.0,1410.0,1314.0,2024-10-08,4.0,446.07
1220.0,1107.0,1356.0,2023-12-01,5.0,26.65
2543.0,1179.0,1425.0,,2.0,71.94
2859.0,1221.0,596.0,2023-09-01,2.0,146.56
,1626.0,,2025-02-08,2.0,413.9
86.0,1757.0,2354.0,2023-04-28,3.0,
,1629.0,2490.0,2024-02-08,5.0,26.79
918.0,1375.0,1109.0,2024-03-11,5.0,402.28
1081.0,1290.0,2678.0,2024-11-26,2.0,229.24
2441.0,1827.0,1770.0,2023-08-22,3.0,117.97
306.0,1159.0,400.0,,5.0,142.8
